,val_loss,val_x_label_output_loss,val_y_label_output_loss,val_z_label_output_loss,val_x_label_output_acc,val_y_label_output_acc,val_z_label_output_acc,loss,x_label_output_loss,y_label_output_loss,z_label_output_loss,x_label_output_acc,y_label_output_acc,z_label_output_acc
636,1.605721611122135,0.5714480397873558,0.46263602351518784,0.0001894919259060046,0.71875,0.84375,1.0,2.1983992650639266,0.8531772456602766,0.4911057115273252,0.0009390849157600023,0.65625,0.8125,1.0
637,1.285268257255666,0.46282386100210715,0.3594025757261079,0.00021794167303501588,0.8125,0.890625,1.0,1.0394419125368586,0.38848867691558553,0.2622065524575987,0.0002579907440423135,0.859375,0.9375,1.0
638,1.1364876986663148,0.4747499663480994,0.18681200753053417,0.00017575237220945894,0.8125,0.953125,1.0,1.052265446720412,0.37415312728444405,0.3038993568011392,5.9809572235058894e-05,0.84375,0.90625,1.0
639,1.1707550341961905,0.3891595688137386,0.39228349933659956,0.00015238366489667143,0.828125,0.8125,1.0,1.6762973159202375,0.5742723417638445,0.5239966737191821,0.0037559327690506183,0.765625,0.765625,1.0
640,1.658048118231818,0.5175152262818301,0.6225545823366545,0.0004630878315210474,0.8125,0.75,1.0,1.6763778228778392,0.40823800474754535,0.8583311759566641,0.0015706380825826205,0.84375,0.671875,1.0
641,1.741911142366007,0.6741740792417659,0.3934300385126335,0.00013293752030696382,0.71875,0.890625,1.0,1.49787452815508,0.5287869125256179,0.4400507865995573,0.00024990601587537853,0.71875,0.78125,1.0
642,1.5455767270177603,0.572872626994581,0.3996418991556503,0.00018954964077533276,0.75,0.875,1.0,1.698906164849177,0.5935665980141493,0.5080932603835233,0.0036796829275054233,0.6875,0.8125,1.0
643,0.9609907196136191,0.32904046266958176,0.30259999907025303,0.00030978843959794666,0.921875,0.890625,1.0,1.573863327386789,0.5377178200287744,0.4478954989654653,0.0505321753449246,0.8125,0.8125,0.984375
644,1.3107905380893499,0.413154963000693,0.48439260092982295,8.800285068044644e-05,0.84375,0.8125,1.0,1.095458798110485,0.4113670432871004,0.27262475036332035,9.99545918274336e-05,0.8125,0.90625,1.0
645,1.2656646443065256,0.45925324601557804,0.34712883809697814,2.9308536597882906e-05,0.859375,0.859375,1.0,1.3354013240314089,0.5133717725111637,0.3085916293293849,6.615371627316513e-05,0.765625,0.875,1.0
646,1.3133286634110846,0.5232658674876802,0.26499903161094096,0.0017978778925251682,0.765625,0.921875,1.0,1.1685497347498313,0.4287078760676195,0.3110347144684056,9.926189665576679e-05,0.8125,0.859375,1.0
647,1.5707305769901723,0.5926316248223884,0.385385516339511,8.180665008761245e-05,0.8125,0.84375,1.0,1.6688690578448586,0.6969661455159439,0.27465346538000546,0.0002832868658693144,0.734375,0.875,1.0
648,1.314922620425932,0.46136235535959713,0.3919692570502775,0.00022863088444236013,0.84375,0.828125,1.0,1.5666696515399963,0.5249099296270288,0.4579875189374434,0.05886226266718464,0.8125,0.859375,0.984375
649,1.529901136585977,0.5209470200652504,0.4879309095995268,7.617152523664572e-05,0.765625,0.78125,1.0,1.5148251077043824,0.42075007062521763,0.41854099833108194,0.25478396921292457,0.84375,0.890625,0.96875
650,0.8490043386700563,0.22554875127207197,0.39789903286873596,7.788338840741815e-06,0.9375,0.8125,1.0,0.9259696370572783,0.28123891207906127,0.3491937835688077,0.014298020296124037,0.921875,0.875,0.984375
651,2.135650798503775,0.7579921376573111,0.6196283342583229,3.815039737142811e-05,0.59375,0.75,1.0,1.0841454194742255,0.33459726917135413,0.4148933421186456,5.752742957931822e-05,0.859375,0.890625,1.0
652,0.8611953506770078,0.31969041497359285,0.22139360968640176,0.000420898700210115,0.9375,0.953125,1.0,1.5176688286592253,0.5756620668786354,0.3659821708328366,0.00036250377841562376,0.703125,0.8125,1.0
653,1.0501192433293909,0.40219997085523573,0.23907205553041444,0.006647254078471443,0.90625,0.890625,1.0,0.975923282239819,0.36472749941583515,0.2464398770576537,2.8395304528805454e-05,0.875,0.859375,1.0
654,1.4404522597469622,0.5531572662228541,0.3340703675308987,6.734834293609104e-05,0.75,0.84375,1.0,1.5303002320288215,0.5954964650106831,0.33912884740172444,0.00017844678976008943,0.78125,0.828125,1.0
655,0.8139505283616018,0.29455049471289385,0.22481123371926515,3.830355841549782e-05,0.921875,0.9375,1.0,0.8378932403793442,0.24402149317575095,0.34984372096369043,6.525147471236892e-06,0.9375,0.84375,1.0
656,1.7483916092314757,0.6577688095512713,0.4328376151846103,1.6366648162291497e-05,0.75,0.921875,1.0,1.0840294450463261,0.36490988653076784,0.35417117319138924,3.850239777203335e-05,0.84375,0.875,1.0
657,1.3506339269479213,0.49974511878440353,0.35111795389821054,2.574059258808603e-05,0.765625,0.828125,1.0,1.6804711304102966,0.5401883623803769,0.6000354896548006,5.890484015491637e-05,0.78125,0.78125,1.0
658,1.6887342832487775,0.49435032794599465,0.7000268676529302,6.7655435453950474e-06,0.84375,0.78125,1.0,1.244499625696335,0.42782590980823443,0.3888329948248952,1.481066905073547e-05,0.859375,0.828125,1.0
659,1.4182336381054483,0.542084203545528,0.3340372780057237,2.7937962742807798e-05,0.734375,0.875,1.0,1.5969203125860076,0.5169793753591421,0.5628845740957438,7.697055835476085e-05,0.828125,0.75,1.0
660,1.6060550815891474,0.606638654408016,0.39271333930446417,6.44060668950619e-05,0.78125,0.875,1.0,1.76007152243983,0.6630210390721913,0.4331390205426118,0.0008904031495615694,0.671875,0.84375,1.0
661,1.7981101264012977,0.34050192627182696,0.429037611032983,0.6880686554581945,0.890625,0.84375,0.921875,1.5994817462633364,0.5482378469264404,0.47064943783698254,0.03235662117747262,0.734375,0.84375,0.984375
662,1.135047258110717,0.37557796741020866,0.38361862295460014,0.00027270362946918425,0.875,0.859375,1.0,1.8032219849410467,0.3447244983581186,0.5563992784609582,0.5573736968597105,0.875,0.78125,0.953125
663,0.7814312776608858,0.2614236492922828,0.25483615248413116,0.0037478133452133466,0.921875,0.9375,1.0,1.0170456637861207,0.3463779573976353,0.27100611510832096,0.05328361944049331,0.875,0.953125,0.984375
664,1.2997602297109552,0.3249164779263083,0.3875743450034861,0.2623529232748927,0.890625,0.84375,0.96875,2.2873393940972164,0.5598250621880254,0.34311229398099385,0.8245769611936518,0.734375,0.875,0.921875
